source_row,date,home_team_raw,away_team_raw,home_goals_raw,away_goals_raw,round_raw,group,home_team,away_team,home_goals,away_goals,has_score_annotation,season_start,round,phase,result,home_win,goal_difference,source,home_elo_pre,away_elo_pre,elo_diff_pre,elo_expected_home_score,home_alltime_Rank,home_alltime_Matches,home_alltime_win_rate,home_alltime_points_per_match,home_alltime_Goals_per_match,home_alltime_Goals_conceded_per_match,home_alltime_goal_difference_per_match,home_alltime_alltime_elo_proxy,away_alltime_Rank,away_alltime_Matches,away_alltime_win_rate,away_alltime_points_per_match,away_alltime_Goals_per_match,away_alltime_Goals_conceded_per_match,away_alltime_goal_difference_per_match,away_alltime_alltime_elo_proxy,alltime_elo_proxy_diff,alltime_win_rate_diff,alltime_ppm_diff,alltime_goals_per_match_diff,alltime_conceded_per_match_diff
234,2007-10-03,Beşiktaş,FC Porto,0,1,round : 2,A,Beşiktaş,FC Porto,0,1,False,2007,2,Group,A,0,-1,detailed_2005_2021,1490.0,1498.475,-8.475,0.488,65,70,0.24285714285714285,0.9142857142857143,0.9,2.0,-1.1,1409.2,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,-131.20000000000005,-0.20997304582210244,-0.6630727762803236,-0.5792452830188678,0.8452830188679246
235,2007-10-03,Liverpool,Olympique de Marseille,0,1,round : 2,A,Liverpool FC,Olympique Marseille,0,1,False,2007,2,Group,A,0,-1,detailed_2005_2021,1548.977,1510.0,38.977,0.556,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,29,110,0.39090909090909093,1.3363636363636364,1.4636363636363636,1.2727272727272727,0.19090909090909092,1484.0,122.0,0.16561264822134386,0.541897233201581,0.4276679841897233,-0.3118577075098815
236,2007-10-03,Rosenborg BK,FC Schalke 04,0,2,round : 2,B,Rosenborg BK,FC Schalke 04,0,2,False,2007,2,Group,A,0,-2,detailed_2005_2021,1481.981,1501.782,-19.801,0.472,50,90,0.23333333333333334,0.9333333333333333,1.2333333333333334,1.9333333333333331,-0.7,1412.9,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,-94.59999999999991,-0.16392694063926938,-0.4913242009132419,-0.20502283105022823,0.4127853881278536
237,2007-10-03,Valencia,Chelsea,1,2,round : 2,B,Valencia CF,Chelsea FC,1,2,False,2007,2,Group,A,0,-1,detailed_2005_2021,1534.658,1545.594,-10.936,0.484,23,116,0.41379310344827586,1.5344827586206897,1.456896551724138,1.0775862068965518,0.3793103448275862,1535.9,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,-57.59999999999991,-0.09889725188167336,-0.2675476982321021,-0.25376334675301937,0.14357605461228784
238,2007-10-03,Lazio,Real Madrid,2,2,round : 2,C,Lazio Roma,Real Madrid,2,2,False,2007,2,Group,D,0,0,detailed_2005_2021,1498.308,1541.763,-43.455,0.438,48,60,0.38333333333333336,1.4166666666666667,1.4666666666666666,1.3166666666666669,0.15,1508.7,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-121.29999999999995,-0.21543209876543207,-0.5545267489711934,-0.7473251028806585,0.19938271604938285
239,2007-10-03,Werder Bremen,Olympiacos,1,3,round : 2,C,Werder Bremen,Olympiakos Piraeus,1,3,False,2007,2,Group,A,0,-2,detailed_2005_2021,1499.509,1442.33,57.179,0.582,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,68.0,0.08205128205128209,0.30000000000000004,0.4717948717948719,-0.04871794871794899
240,2007-10-03,Celtic,Milan,2,1,round : 2,D,Celtic FC,AC Milan,2,1,False,2007,2,Group,H,1,1,detailed_2005_2021,1500.711,1563.018,-62.307,0.411,20,156,0.391025641025641,1.3525641025641026,1.3846153846153846,1.4230769230769231,-0.038461538461538464,1488.2,6,265,0.47924528301886793,1.6981132075471699,1.6264150943396227,0.981132075471698,0.6452830188679245,1571.7,-83.5,-0.0882196419932269,-0.34554910498306723,-0.24179970972423814,0.4419448476052251
241,2007-10-03,SL Benfica,Shakhtar Donetsk,0,1,round : 2,D,SL Benfica,Shakhtar Donetsk,0,1,False,2007,2,Group,A,0,-1,detailed_2005_2021,1495.848,1502.513,-6.666,0.49,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,68.30000000000018,0.10558175098763856,0.32572957818274495,0.28220976169236667,-0.5446667516248247
258,2007-10-23,Rangers,Barcelona,0,0,round : 3,E,Rangers FC,FC Barcelona,0,0,False,2007,3,Group,D,0,0,detailed_2005_2021,1521.172,1588.44,-67.268,0.404,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-161.0999999999999,-0.24653578384186614,-0.7287725817644557,-0.6588614537395627,0.6125002798235992
259,2007-10-23,VfB Stuttgart,Olympique Lyonnais,0,2,round : 3,E,VfB Stuttgart,Olympique Lyon,0,2,False,2007,3,Group,A,0,-2,detailed_2005_2021,1482.562,1538.827,-56.265,0.42,96,27,0.2962962962962963,1.1481481481481481,1.2222222222222223,1.5555555555555556,-0.3333333333333333,1470.4,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,-65.39999999999986,-0.13017429193899782,-0.39596949891067545,-0.36601307189542465,0.32761437908496727
260,2007-10-23,Dynamo Kyiv,Manchester United,2,4,round : 3,F,Dinamo Kiev,Manchester United,2,4,False,2007,3,Group,A,0,-2,detailed_2005_2021,1447.855,1544.378,-96.523,0.365,18,186,0.34946236559139787,1.2688172043010753,1.2311827956989247,1.3494623655913978,-0.11827956989247312,1474.7,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,-124.59999999999991,-0.1799493991144845,-0.5581724150760874,-0.5819659932284114,0.31140008185437384
261,2007-10-23,Roma,Sporting CP,2,1,round : 3,F,AS Roma,Sporting CP,2,1,False,2007,3,Group,H,1,1,detailed_2005_2021,1509.89,1493.411,16.479,0.524,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,44,92,0.30434782608695654,1.076086956521739,1.358695652173913,1.7934782608695652,-0.43478260869565216,1434.1,63.200000000000045,0.07179896290386917,0.2908855205424812,0.008276824890307122,-0.33476266453929004
262,2007-10-23,CSKA Moscow,Inter,1,2,round : 3,G,CSKA Moskva,Inter Milan,1,2,False,2007,3,Group,A,0,-1,detailed_2005_2021,1500.865,1538.774,-37.909,0.446,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,-135.79999999999995,-0.2103906518501547,-0.6596975598579446,-0.2693321113529612,0.6099782334746251
263,2007-10-23,PSV Eindhoven,Fenerbahçe,0,0,round : 3,G,PSV Eindhoven,Fenerbahçe,0,0,False,2007,3,Group,D,0,0,detailed_2005_2021,1499.395,1492.266,7.129,0.51,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,61,73,0.273972602739726,0.958904109589041,1.0136986301369864,1.9452054794520548,-0.9315068493150684,1412.3,65.79999999999995,0.06520868380998157,0.3101017383641754,0.23191540495073304,-0.6352639589842186
264,2007-10-23,Arsenal,Slavia Praha,7,0,round : 3,H,Arsenal FC,Slavia Praha,7,0,False,2007,3,Group,H,1,7,detailed_2005_2021,1571.203,1498.965,72.238,0.602,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,205,12,0.08333333333333333,0.5833333333333334,0.75,2.1666666666666665,-1.4166666666666667,1434.1,119.10000000000014,0.3887478849407784,1.056260575296108,0.8946700507614214,-1.0194585448392552
265,2007-10-23,Sevilla,FCSB,2,1,round : 3,H,Sevilla FC,FCSB,2,1,False,2007,3,Group,H,1,1,detailed_2005_2021,1502.095,1464.986,37.109,0.553,42,72,0.375,1.4027777777777777,1.4583333333333333,1.4861111111111112,-0.027777777777777776,1507.6,45,87,0.28735632183908044,1.1149425287356323,1.1954022988505748,1.471264367816092,-0.27586206896551724,1451.0,56.59999999999991,0.08764367816091956,0.2878352490421454,0.26293103448275845,0.014846743295019227
250,2007-10-24,Beşiktaş,Liverpool,2,1,round : 3,A,Beşiktaş,Liverpool FC,2,1,False,2007,3,Group,H,1,1,detailed_2005_2021,1480.244,1537.86,-57.616,0.418,65,70,0.24285714285714285,0.9142857142857143,0.9,2.0,-1.1,1409.2,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-196.79999999999995,-0.3136645962732919,-0.9639751552795032,-0.9913043478260869,1.0391304347826087
251,2007-10-24,Olympique de Marseille,FC Porto,1,1,round : 3,A,Olympique Marseille,FC Porto,1,1,False,2007,3,Group,D,0,0,detailed_2005_2021,1521.117,1508.231,12.886,0.519,29,110,0.39090909090909093,1.3363636363636364,1.4636363636363636,1.2727272727272727,0.19090909090909092,1484.0,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,-56.40000000000009,-0.061921097770154365,-0.2409948542024014,-0.015608919382504194,0.11801029159519727
252,2007-10-24,Chelsea,FC Schalke 04,2,0,round : 3,B,Chelsea FC,FC Schalke 04,2,0,False,2007,3,Group,H,1,2,detailed_2005_2021,1555.279,1511.212,44.067,0.563,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,86.0,0.1154300813573465,0.3773729226062166,0.27230373409359565,-0.5865377929212156
253,2007-10-24,Rosenborg BK,Valencia,2,0,round : 3,B,Rosenborg BK,Valencia CF,2,0,False,2007,3,Group,H,1,2,detailed_2005_2021,1472.55,1524.973,-52.422,0.425,50,90,0.23333333333333334,0.9333333333333333,1.2333333333333334,1.9333333333333331,-0.7,1412.9,23,116,0.41379310344827586,1.5344827586206897,1.456896551724138,1.0775862068965518,0.3793103448275862,1535.9,-123.0,-0.18045977011494252,-0.6011494252873564,-0.2235632183908045,0.8557471264367813
254,2007-10-24,Real Madrid,Olympiacos,4,2,round : 3,C,Real Madrid,Olympiakos Piraeus,4,2,False,2007,3,Group,H,1,2,detailed_2005_2021,1540.519,1453.961,86.557,0.622,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,198.0,0.29748338081671416,0.8878600823045268,1.0857866413421968,-0.5814339981006649
255,2007-10-24,Werder Bremen,Lazio,2,1,round : 3,C,Werder Bremen,Lazio Roma,2,1,False,2007,3,Group,H,1,1,detailed_2005_2021,1487.878,1499.552,-11.674,0.483,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,48,60,0.38333333333333336,1.4166666666666667,1.4666666666666666,1.3166666666666669,0.15,1508.7,-8.700000000000045,0.0,-0.03333333333333344,0.13333333333333353,0.33333333333333304
256,2007-10-24,Milan,Shakhtar Donetsk,4,1,round : 3,D,AC Milan,Shakhtar Donetsk,4,1,False,2007,3,Group,H,1,3,detailed_2005_2021,1551.243,1512.322,38.922,0.556,6,265,0.47924528301886793,1.6981132075471699,1.6264150943396227,0.981132075471698,0.6452830188679245,1571.7,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,107.10000000000014,0.14873680844259674,0.48624880076750876,0.26200831467860586,-0.7815797889350816
257,2007-10-24,SL Benfica,Celtic,1,0,round : 3,D,SL Benfica,Celtic FC,1,0,False,2007,3,Group,H,1,1,detailed_2005_2021,1486.04,1512.485,-26.446,0.462,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,20,156,0.391025641025641,1.3525641025641026,1.3846153846153846,1.4230769230769231,-0.038461538461538464,1488.2,44.700000000000045,0.045064584538268726,0.18502988239830342,0.26200115673799895,-0.2050318102949682
266,2007-11-06,FC Porto,Olympique de Marseille,2,1,round : 4,A,FC Porto,Olympique Marseille,2,1,False,2007,4,Group,H,1,1,detailed_2005_2021,1508.602,1520.746,-12.144,0.483,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,29,110,0.39090909090909093,1.3363636363636364,1.4636363636363636,1.2727272727272727,0.19090909090909092,1484.0,56.40000000000009,0.061921097770154365,0.2409948542024014,0.015608919382504194,-0.11801029159519727
267,2007-11-06,Liverpool,Beşiktaş,8,0,round : 4,A,Liverpool FC,Beşiktaş,8,0,False,2007,4,Group,H,1,8,detailed_2005_2021,1526.216,1491.887,34.329,0.549,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,65,70,0.24285714285714285,0.9142857142857143,0.9,2.0,-1.1,1409.2,196.79999999999995,0.3136645962732919,0.9639751552795032,0.9913043478260869,-1.0391304347826087
268,2007-11-06,FC Schalke 04,Chelsea,0,0,round : 4,B,FC Schalke 04,Chelsea FC,0,0,False,2007,4,Group,D,0,0,detailed_2005_2021,1502.474,1564.017,-61.543,0.412,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,-86.0,-0.1154300813573465,-0.3773729226062166,-0.27230373409359565,0.5865377929212156
269,2007-11-06,Valencia,Rosenborg BK,0,2,round : 4,B,Valencia CF,Rosenborg BK,0,2,False,2007,4,Group,A,0,-2,detailed_2005_2021,1513.475,1484.048,29.427,0.542,23,116,0.41379310344827586,1.5344827586206897,1.456896551724138,1.0775862068965518,0.3793103448275862,1535.9,50,90,0.23333333333333334,0.9333333333333333,1.2333333333333334,1.9333333333333331,-0.7,1412.9,123.0,0.18045977011494252,0.6011494252873564,0.2235632183908045,-0.8557471264367813
270,2007-11-06,Lazio,Werder Bremen,2,1,round : 4,C,Lazio Roma,Werder Bremen,2,1,False,2007,4,Group,H,1,1,detailed_2005_2021,1489.216,1498.214,-8.997,0.487,48,60,0.38333333333333336,1.4166666666666667,1.4666666666666666,1.3166666666666669,0.15,1508.7,51,60,0.38333333333333336,1.3833333333333333,1.6,1.65,-0.05,1500.0,8.700000000000045,0.0,0.03333333333333344,-0.13333333333333353,-0.33333333333333304
271,2007-11-06,Olympiacos,Real Madrid,0,0,round : 4,C,Olympiakos Piraeus,Real Madrid,0,0,False,2007,4,Group,D,0,0,detailed_2005_2021,1446.402,1548.078,-101.675,0.358,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-198.0,-0.29748338081671416,-0.8878600823045268,-1.0857866413421968,0.5814339981006649
272,2007-11-06,Celtic,SL Benfica,1,0,round : 4,D,Celtic FC,SL Benfica,1,0,False,2007,4,Group,H,1,1,detailed_2005_2021,1501.725,1496.799,4.926,0.507,20,156,0.391025641025641,1.3525641025641026,1.3846153846153846,1.4230769230769231,-0.038461538461538464,1488.2,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,-44.700000000000045,-0.045064584538268726,-0.18502988239830342,-0.26200115673799895,0.2050318102949682
273,2007-11-06,Shakhtar Donetsk,Milan,0,3,round : 4,D,Shakhtar Donetsk,AC Milan,0,3,False,2007,4,Group,A,0,-3,detailed_2005_2021,1503.437,1560.128,-56.69,0.419,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,6,265,0.47924528301886793,1.6981132075471699,1.6264150943396227,0.981132075471698,0.6452830188679245,1571.7,-107.10000000000014,-0.14873680844259674,-0.48624880076750876,-0.26200831467860586,0.7815797889350816
274,2007-11-07,Barcelona,Rangers,2,0,round : 4,E,FC Barcelona,Rangers FC,2,0,False,2007,4,Group,H,1,2,detailed_2005_2021,1586.528,1523.084,63.444,0.59,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,161.0999999999999,0.24653578384186614,0.7287725817644557,0.6588614537395627,-0.6125002798235992
275,2007-11-07,Olympique Lyonnais,VfB Stuttgart,4,2,round : 4,E,Olympique Lyon,VfB Stuttgart,4,2,False,2007,4,Group,H,1,2,detailed_2005_2021,1547.222,1474.167,73.054,0.604,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,96,27,0.2962962962962963,1.1481481481481481,1.2222222222222223,1.5555555555555556,-0.3333333333333333,1470.4,65.39999999999986,0.13017429193899782,0.39596949891067545,0.36601307189542465,-0.32761437908496727
276,2007-11-07,Manchester United,Dynamo Kyiv,4,0,round : 4,F,Manchester United,Dinamo Kiev,4,0,False,2007,4,Group,H,1,4,detailed_2005_2021,1551.669,1440.564,111.106,0.655,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,18,186,0.34946236559139787,1.2688172043010753,1.2311827956989247,1.3494623655913978,-0.11827956989247312,1474.7,124.59999999999991,0.1799493991144845,0.5581724150760874,0.5819659932284114,-0.31140008185437384
277,2007-11-07,Sporting CP,Roma,2,2,round : 4,F,Sporting CP,AS Roma,2,2,False,2007,4,Group,D,0,0,detailed_2005_2021,1483.885,1519.416,-35.531,0.449,44,92,0.30434782608695654,1.076086956521739,1.358695652173913,1.7934782608695652,-0.43478260869565216,1434.1,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,-63.200000000000045,-0.07179896290386917,-0.2908855205424812,-0.008276824890307122,0.33476266453929004
278,2007-11-07,Fenerbahçe,PSV Eindhoven,2,0,round : 4,G,Fenerbahçe,PSV Eindhoven,2,0,False,2007,4,Group,H,1,2,detailed_2005_2021,1492.472,1499.19,-6.718,0.49,61,73,0.273972602739726,0.958904109589041,1.0136986301369864,1.9452054794520548,-0.9315068493150684,1412.3,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,-65.79999999999995,-0.06520868380998157,-0.3101017383641754,-0.23191540495073304,0.6352639589842186
279,2007-11-07,Inter,CSKA Moscow,4,2,round : 4,G,Inter Milan,CSKA Moskva,4,2,False,2007,4,Group,H,1,2,detailed_2005_2021,1547.687,1491.952,55.735,0.58,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,135.79999999999995,0.2103906518501547,0.6596975598579446,0.2693321113529612,-0.6099782334746251
280,2007-11-07,FCSB,Sevilla,0,2,round : 4,H,FCSB,Sevilla FC,0,2,False,2007,4,Group,A,0,-2,detailed_2005_2021,1456.05,1511.031,-54.981,0.422,45,87,0.28735632183908044,1.1149425287356323,1.1954022988505748,1.471264367816092,-0.27586206896551724,1451.0,42,72,0.375,1.4027777777777777,1.4583333333333333,1.4861111111111112,-0.027777777777777776,1507.6,-56.59999999999991,-0.08764367816091956,-0.2878352490421454,-0.26293103448275845,-0.014846743295019227
281,2007-11-07,Slavia Praha,Arsenal,0,0,round : 4,H,Slavia Praha,Arsenal FC,0,0,False,2007,4,Group,D,0,0,detailed_2005_2021,1491.014,1579.153,-88.139,0.376,205,12,0.08333333333333333,0.5833333333333334,0.75,2.1666666666666665,-1.4166666666666667,1434.1,13,197,0.4720812182741117,1.6395939086294415,1.6446700507614214,1.1472081218274113,0.49746192893401014,1553.2,-119.10000000000014,-0.3887478849407784,-1.056260575296108,-0.8946700507614214,1.0194585448392552
290,2007-11-27,Olympique Lyonnais,Barcelona,2,2,round : 5,E,Olympique Lyon,FC Barcelona,2,2,False,2007,5,Group,D,0,0,detailed_2005_2021,1555.149,1594.722,-39.572,0.443,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-93.0,-0.14830947041573234,-0.40602898050715885,-0.3912368466448166,0.18395290667586695
291,2007-11-27,VfB Stuttgart,Rangers,3,2,round : 5,E,VfB Stuttgart,Rangers FC,3,2,False,2007,5,Group,H,1,1,detailed_2005_2021,1466.239,1514.89,-48.651,0.43,96,27,0.2962962962962963,1.1481481481481481,1.2222222222222223,1.5555555555555556,-0.3333333333333333,1470.4,26,131,0.3282442748091603,1.2213740458015268,1.3206106870229009,1.6564885496183206,-0.33587786259541985,1467.7,2.7000000000000455,-0.03194797851286402,-0.07322589765337861,-0.09838846480067853,-0.10093299406276501
292,2007-11-27,Dynamo Kyiv,Roma,1,4,round : 5,F,Dinamo Kiev,AS Roma,1,4,False,2007,5,Group,A,0,-3,detailed_2005_2021,1433.657,1518.397,-84.74,0.38,18,186,0.34946236559139787,1.2688172043010753,1.2311827956989247,1.3494623655913978,-0.11827956989247312,1474.7,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,-22.59999999999991,-0.026684423399427837,-0.09815527276314495,-0.13578968136529546,-0.10925323073887738
